size,sortedness,inversions,randomness,duplicate_ratio,entropy,variance,best_algo
1010,0.514370664023786,253767,0.7065005941911686,0.1900990099009901,7.515815792038357,3396.4052347809034,quick
15,0.5714285714285714,40,0.7169895911059,0.2,2.9232314287976204,7.226666666666668,insertion
906,0.5149171270718232,206331,0.7239608311823292,0.0,9.823367240046087,1713055.2672689792,quick
366,0.5068493150684932,32590,0.7341676828783668,0.0,8.515699838283988,273278.7128609394,quick
191,0.5,8763,0.7683481281216739,0.2513089005235602,6.404379778372647,858.9669691072064,quick
1871,0.5042780748663102,859538,0.6990537842888704,0.0,10.869593843240693,7250399.117496481,quick
249,0.5161290322580645,14756,0.6951562752397741,0.0,7.960001932068083,125152.55044273479,quick
921,0.0,423660,0.7032436325980077,0.0,9.847057346091532,283759.6430660626,merge
116,0.5304347826086957,3410,0.7080845963495238,0.27586206896551724,5.6314471074134715,334.8141349583828,quick
763,0.48556430446194226,150559,0.8116947865060171,0.2765399737876802,8.347268885500297,16008.91018930929,quick
450,1.0,0,0.734032089128349,0.0,8.813781191217078,65525.36827654321,insertion
680,0.8379970544918999,27866,1.8578062032567755,0.0,9.40939093613782,150677.25660899654,merge
1570,0.4958572339069471,622930,0.6962602872137478,0.0,10.616548843778919,4868022.541196803,quick
23,0.0,253,0.5147815067662201,0.0,4.523561956057013,153.2703213610586,merge
385,0.5,37582,0.7281923001409323,0.2597402597402597,7.294653064682826,3701.197395850902,quick
252,0.5059760956175299,16398,0.6942421722625574,0.0,7.977279923499927,128318.52324263038,quick
37,0.6111111111111112,251,0.7404875471939762,0.1891891891891892,2.7799853815227142,3.948867786705624,quick
1390,0.5082793376529877,467922,0.7501636424446275,0.26906474820143883,9.245590695853194,54988.15772268517,quick
214,0.5305164319248826,10700,0.7593920956252274,0.17757009345794392,5.177225428457959,153.6547296707136,quick
34,0.45454545454545453,255,0.9727074431989784,0.29411764705882354,3.917626443873359,37.42560553633217,quick
469,1.0,0,0.7434871357809114,0.0,8.873444112515376,69125.3727160724,insertion
352,0.50997150997151,31223,0.7420477364189424,0.2727272727272727,7.233960420057332,3024.0692068052685,quick
1222,1.0,0,0.6635275099724964,0.0,10.255028569818773,496889.65591541864,merge
272,0.4833948339483395,18141,0.7382060958835273,0.0,8.087462841250353,151929.8161764706,quick
1966,0.0,1931595,0.7268236751235536,0.0,10.941047606340799,1319524.9079605066,merge
1924,0.5023400936037441,930816,0.7603113786278589,0.2583160083160083,9.686400158573868,107680.62122505522,quick
996,0.4994974874371859,239989,0.7225311657493008,0.1927710843373494,7.491517040306597,3102.462593345269,quick
40,0.5384615384615384,404,0.5466833975045947,0.0,5.3219280948873635,3539.06,quick
12,0.45454545454545453,42,0.4824649841537498,0.0,3.584962500721156,163.38888888888889,insertion
37,0.6111111111111112,319,0.7792286132210919,0.2702702702702703,4.0671651897778585,44.99196493791089,quick
1064,0.5079962370649106,278187,0.7445231004415623,0.2669172932330827,8.827087522010762,31073.87296837017,quick
682,0.0,232221,0.7065874221284526,0.0,9.413627929024134,160570.95418211058,merge
108,0.8317757009345794,526,1.7636009799902208,0.0,6.754887502163458,3551.949245541839,insertion
32,0.0,496,0.5397180786347466,0.0,5.0,305.1240234375,merge
1955,0.5076765609007164,958680,0.7646912231175788,0.2731457800511509,9.726271955937959,105177.93440021978,quick
1393,0.5035919540229885,485218,0.6854223037792737,0.0,10.443979542600985,4019216.501493211,quick
1991,1.0,0,0.6978720187269676,0.0,10.959277505719989,1336594.5608346553,merge
135,0.5149253731343284,5030,0.6936739720373417,0.0,7.076815597050856,36895.07237311385,quick
1061,0.4858490566037736,281306,0.737510368288016,0.0,10.051208940914876,2393846.2107111798,quick
83,0.5487804878048781,1654,0.6884089934026267,0.0,6.375039431346932,12958.390187255045,quick
16,1.0,0,0.5495647393884743,0.0,4.0,88.18359375,insertion
1031,1.0,0,0.7366115146780111,0.0,10.00982861736818,357853.0309089421,merge
295,0.5102040816326531,22136,0.7044097170027608,0.0,8.204571144249154,184152.67709278944,quick
784,0.0,306936,0.6931797142663743,0.0,9.614709844115113,207578.03761290872,merge
337,1.0,0,0.7490072791374546,0.0,8.396604781181843,38501.89958527416,insertion
14,0.8461538461538461,7,0.9310238507507086,0.0,3.8073549220576055,67.0,insertion
182,0.48066298342541436,8066,0.7050841475927246,0.0,7.507794640198715,71336.14324960753,quick
41,0.45,432,0.6749769903617212,0.0,5.357552004618081,3940.985127900059,quick
32,1.0,0,0.7513428834212392,0.0,5.0,328.49609375,insertion
24,1.0,0,0.5753170637319457,0.0,4.584962500721156,171.3888888888889,insertion
37,0.0,666,0.6633249577299413,0.0,5.209453365628954,469.653761869978,merge
30,0.4482758620689655,222,0.616022806012341,0.26666666666666666,3.9898980954642873,27.048888888888886,quick
369,1.0,0,0.6805173698899953,0.0,8.52747700606036,44772.72700699907,insertion
25,0.8333333333333334,22,1.0529999352828505,0.0,4.643856189774723,186.0,insertion
1817,0.8392070484581498,194467,1.8716637802465028,0.0,10.82734270423421,1080662.5253732482,merge
1828,0.8325123152709359,188278,1.9123612046764944,0.0,10.836050355057928,1117474.1223443733,merge
245,0.0,29890,0.6358577404313345,0.0,7.936637939002602,20355.923265306123,merge
66,0.5230769230769231,1023,0.7298704817608932,0.18181818181818182,3.52229199144604,15.79729109274564,quick
464,0.0,107416,0.6920219468897829,0.0,8.857980995127683,70810.27272220571,merge
1985,0.5040322580645161,996870,0.723877720347825,0.19093198992443325,8.480819405649022,13468.688322113585,quick
681,0.5014705882352941,117324,0.7234521383397116,0.0,9.411510988012143,980920.6652952706,quick
1634,0.0,1334161,0.7005730711390126,0.0,10.674192268146033,871144.0349488906,merge
268,0.5280898876404494,17191,0.8260311799656447,0.23134328358208955,6.852712129141486,2119.5893294720427,quick
387,0.5362694300518135,34970,0.7206656388835183,0.1937984496124031,6.133820821811968,531.0125726952841,quick
11,0.6,29,0.5741278238908545,0.0,3.459431618637298,271.5206611570248,insertion
55,0.4444444444444444,712,0.9493870486867795,0.2545454545454545,4.395199150660522,61.00363636363636,quick
1648,0.8397085610200364,158196,1.8984595053248958,0.0,10.686500527183185,910557.9204946124,merge
110,1.0,0,0.6389498261410579,0.0,6.781359713524669,4514.735206611571,insertion
641,0.0,205120,0.7101470331010356,0.0,9.324180546618809,137295.2708302404,merge
17,0.0,136,0.4282895661079773,0.0,4.08746284125034,63.287197231833915,insertion
774,0.8279430789133247,33073,1.858569724319871,0.0,9.596189756144458,203719.48092061773,merge
300,0.4882943143812709,22688,0.6928603255938316,0.0,8.228818690495938,195617.2411,quick
19,1.0,0,0.7856128176816262,0.0,4.247927513443583,93.20775623268699,insertion
37,0.5277777777777778,290,0.5936217889608182,0.2702702702702703,3.861499231009296,43.192111029948876,quick
16,0.6,59,0.9109351102443624,0.1875,2.60845859334435,5.625,insertion
17,0.6875,49,0.5532833348563262,0.23529411764705882,2.1622242557679536,1.5432525951557095,insertion
34,0.5757575757575758,190,0.9189279743389156,0.20588235294117646,3.499987298572778,37.88581314878893,insertion
30,0.6551724137931034,193,0.9288956998391237,0.2,2.4811939311696194,3.1555555555555546,quick
406,0.49876543209876545,40492,0.7315619747988801,0.2881773399014778,7.477949450627658,4884.568443786551,quick
28,0.9259259259259259,25,1.42320869423142,0.0,4.807354922057606,255.6670918367347,insertion
26,0.36,176,0.8225889892399484,0.0,4.70043971814109,1411.4275147928993,quick
23,0.0,253,0.71490354144537,0.0,4.523561956057013,161.28166351606805,merge
25,0.5833333333333334,147,0.7481862620127597,0.0,4.643856189774723,1020.9856,quick
46,0.5333333333333333,490,0.6485425648500847,0.17391304347826086,3.0263749924895493,6.459829867674858,quick
33,0.0,528,0.7237468640881284,0.0,5.044394119358456,360.16712580348945,merge
1374,0.4981791697013838,468777,0.729017334742836,0.0,10.424166288817977,3867446.699747759,quick
148,0.5034013605442177,5477,0.7561465933915898,0.19594594594594594,4.692956718861117,75.3391161431702,quick
1854,1.0,0,0.6798087898375876,0.0,10.856425528625577,1145751.9381342884,merge
102,1.0,0,0.5894630153928075,0.0,6.6724253419715,3647.132256824299,insertion
329,0.4878048780487805,27637,0.8118566326473894,0.26443768996960487,7.173990774078214,3284.8541495366817,quick
16,0.4666666666666667,46,0.9240021593054659,0.3125,2.85845859334435,6.80859375,insertion
534,0.5046904315196998,71377,0.69672990379481,0.0,9.060695931687565,556803.6690513262,quick
1723,0.5011614401858304,733299,0.6962152381527619,0.1915264074289031,8.263510867012915,9620.007114155587,quick
1730,0.8363215731636784,176053,1.8242665397072573,0.0,10.756556322524146,984902.1044458551,merge
32,0.4838709677419355,313,0.6971597707041414,0.28125,3.9056390622295662,29.5380859375,quick
12,0.6363636363636364,20,0.7645178443225843,0.08333333333333333,2.292481250360578,8.666666666666666,insertion
13,0.6666666666666666,25,0.5228368033131277,0.0,3.7004397181410926,361.40828402366867,insertion
356,0.847887323943662,6841,1.9357185853561059,0.0,8.475733430966425,42027.18119555612,merge
326,0.46153846153846156,28201,0.6780969550021504,0.0,8.348728154231113,234876.28544544397,quick
1474,1.0,0,0.6871150735761533,0.0,10.525520809094926,722048.4227708135,merge
912,0.5060373216245884,209647,0.7189157376127259,0.0,9.832890014164663,1687979.4414771853,quick
261,0.5,16690,0.7232020186312573,0.19540229885057472,5.57191536258345,226.9079432186844,quick
14,0.0,91,0.5172752611655064,0.0,3.8073549220576055,49.91836734693878,insertion
1196,0.5112970711297071,352976,0.703604939895899,0.18812709030100336,7.730029330844405,4780.217254281272,quick
71,0.8571428571428571,471,1.6975802032527008,0.0,6.149747119504677,1798.7780202340805,insertion
284,0.0,40186,0.7170315719019912,0.0,8.149747119504703,26304.036351914303,merge
1622,0.49290561381863046,652974,0.7227749108682227,0.18927250308261406,8.190809155760284,8833.528064331229,quick
36,1.0,0,0.6180629710168192,0.0,5.1699250014423095,398.69444444444446,insertion
34,0.8484848484848485,57,1.5878316541387358,0.0,5.087462841250338,343.83477508650526,insertion
36,0.6,181,0.7301986045423479,0.16666666666666666,2.528962155415503,3.131944444444444,insertion
21,0.5,82,0.6990556837283975,0.0,4.39231742277876,680.3809523809524,insertion
34,0.6666666666666666,228,0.8382342861685322,0.29411764705882354,3.6098501660289424,24.277681660899653,quick
229,0.0,26106,0.723270624015077,0.0,7.839203788096948,16710.666501401574,merge
401,0.4675,39944,0.696147233694366,0.0,8.647458426454838,341847.502403592,quick
547,0.0,149331,0.6684956592525941,0.0,9.095397022792557,102024.19521471614,merge
1547,0.49417852522639066,610323,0.7064143716147434,0.19133807369101485,8.123268230978233,8187.269597431733,quick
376,1.0,0,0.6633249577394175,0.0,8.554588851677584,46830.61390193526,insertion
1826,0.5057534246575343,834580,0.7717766109178655,0.27437020810514784,9.591749933929652,90784.28036461289,quick
1569,0.49107142857142855,632180,0.7644842086695793,0.2817080943275972,9.385935832788006,65211.64205704778,quick
665,1.0,0,0.7203323672564421,0.0,9.377210530388492,142627.92441404262,merge
42,1.0,0,0.598435459872593,0.0,5.3923174227787625,525.3310657596371,insertion
1201,0.5008333333333334,366593,0.7071664319588725,0.0,10.23002043570562,2903041.8095966377,quick
27,1.0,0,0.575844789733303,0.0,4.754887502163471,172.9739368998628,insertion
19,0.6111111111111112,51,0.696108741954852,0.0,4.247927513443583,707.578947368421,insertion
627,0.5015974440894568,100333,0.6786203323469955,0.0,9.292321632802171,839974.4356483495,quick
17,0.5625,46,0.8598112010637716,0.29411764705882354,3.1462863706621045,8.0,insertion
10,0.6666666666666666,14,0.5522680506108424,0.4,2.246439344671016,2.36,insertion
16,0.0,120,0.7284313586944523,0.0,4.0,78.27734375,insertion
1936,1.0,0,0.6922180118565073,0.0,10.918863237274246,1238505.9483460404,merge
16,0.8666666666666667,5,0.8666216344744526,0.0,4.0,70.21484375,insertion
26,0.52,123,0.6744470522787843,0.3076923076923077,3.397581911182353,13.102071005917157,insertion
421,0.0,88410,0.7071007392585522,0.0,8.717676423066376,60072.53158129327,merge
307,1.0,0,0.7248487769770454,0.0,8.262094845370138,32337.015119523818,insertion
19,0.8888888888888888,5,0.8172025873262699,0.0,4.247927513443583,110.45983379501384,insertion
930,0.49623250807319697,212271,0.7543252952661937,0.278494623655914,8.611371713482425,24039.43489998844,quick
1550,0.0,1200475,0.7105222255046549,0.0,10.59805250016185,803884.1103804371,merge
1194,1.0,0,0.6927104911181226,0.0,10.22158712126492,459559.1344129918,merge
37,1.0,0,0.8235523323172814,0.0,5.209453365628954,381.3937180423667,insertion
275,0.5145985401459854,19694,0.660474969187515,0.0,8.103287808412025,172907.73479669422,quick
338,1.0,0,0.7134014977065322,0.0,8.400879436282148,37307.0783235881,insertion
145,0.4583333333333333,5423,0.7279491392726425,0.2620689655172414,5.9334103009008325,610.9572413793103,quick
24,0.6521739130434783,126,0.7537783610503885,0.20833333333333334,2.221251836004466,2.472222222222222,quick
141,0.0,9870,0.6556269293061324,0.0,7.139551352398772,6024.1840953674355,merge
1977,0.0,1953276,0.7071962144131846,0.0,10.949097155729197,1274286.353829791,merge
151,0.49333333333333335,5706,0.76235122493693,0.2913907284768212,6.045172517439472,631.0059207929477,quick
37,0.0,666,0.6633249577299414,0.0,5.209453365628954,443.4565376186997,merge
324,1.0,0,0.7037327322446963,0.0,8.339850002884596,34113.74710409999,insertion
1041,0.0,541320,0.7019889322814663,0.0,10.023754353299568,371941.48574718944,merge
12,0.8181818181818182,9,0.9408793259210736,0.0,3.584962500721156,46.74305555555555,insertion
46,0.8666666666666667,76,1.670814604042871,0.0,5.5235619560570095,775.9437618147447,insertion
49,1.0,0,0.749999999625,0.0,5.614709844115208,848.264889629321,insertion
1035,0.5067698259187621,270790,0.7239614175549441,0.0,10.015415052386754,2252927.8073177906,quick
1349,0.0,909226,0.6635064022995261,0.0,10.397674632948283,614040.288940384,merge
1783,0.5095398428731762,806792,0.7265085917707989,0.19405496354458776,8.332596380170544,10666.599548487004,quick
33,0.0,528,0.5617433179121608,0.0,5.044394119358456,290.0,merge
264,0.5095057034220533,16568,0.6824999270534728,0.0,8.044394119358463,158767.6920196281,quick
1820,0.503023639362287,836555,0.7007321935929739,0.0,10.829722735086058,7014885.342524756,quick
1847,0.4978331527627302,853731,0.7483566946940982,0.27233351380617216,9.630976886397075,92562.49592470442,quick
332,0.4954682779456193,25746,0.7175949848157238,0.0,8.375039431346915,226139.47745500074,quick
30,0.6206896551724138,236,0.8044874139781479,0.2,2.4811939311696194,2.6455555555555557,quick
11,0.8,9,0.796597703331197,0.0,3.459431618637298,40.23140495867768,insertion
399,0.8291457286432161,8805,1.7507199338671353,0.0,8.640244936222324,52858.75147769172,merge
44,0.46511627906976744,550,0.7380511458030271,0.29545454545454547,4.282739857027812,41.60537190082645,quick
1029,1.0,0,0.656484998855341,0.0,10.00702726689415,359643.76213614695,merge
60,0.8135593220338984,334,1.4895692558071734,0.0,5.906890595608517,1259.878888888889,insertion
1784,0.5047672462142456,788672,0.7545033704782506,0.2600896860986547,9.606641381641326,91696.62478100053,quick
1410,0.0,993345,0.7086123326261421,0.0,10.46147944728586,656195.7091212716,merge
430,0.8298368298368298,11749,1.7423173972017565,0.0,8.748192849589493,61479.5950459708,merge
24,1.0,0,0.6118177729289023,0.0,4.584962500721156,188.53993055555557,insertion
40,1.0,0,0.6201736726359555,0.0,5.3219280948873635,593.819375,insertion
356,0.48450704225352115,31350,0.6998025941349946,0.19101123595505617,6.010066632516048,391.5969258931953,quick
44,0.4883720930232558,414,0.7281906897027586,0.2727272727272727,4.125999017204181,39.885847107438025,quick
470,0.8400852878464818,11999,1.9124139808962357,0.0,8.876516946565014,73142.44601629696,merge
10,0.4444444444444444,22,0.6123724352365152,0.3,2.1709505944546685,1.44,insertion
47,0.5,457,0.6286605952029242,0.19148936170212766,3.013670170772065,7.281122679945677,quick
36,0.5428571428571428,298,0.6886986376806451,0.25,3.7317461816973854,23.34182098765432,quick
231,0.8347826086956521,3277,1.8989028458818322,0.0,7.851749041416027,17442.552913176292,merge
185,0.0,17020,0.785156952477668,0.0,7.5313814605163,11094.425127830533,merge
1558,1.0,0,0.7233925334513212,0.0,10.605479518061866,796486.9288862321,merge
12,0.0,66,0.5570002756911241,0.0,3.584962500721156,38.388888888888886,insertion
48,0.0,1128,0.8227909068742509,0.0,5.5849625007211605,688.5399305555557,merge
115,1.0,0,0.7301753805273108,0.0,6.84549005094439,4478.874102079395,insertion
38,0.5135135135135135,355,0.6664327820146954,0.3157894736842105,4.313459750171823,44.671052631578945,quick
360,0.5041782729805014,31411,0.7725492124190391,0.2916666666666667,7.297575485399319,3465.095524691358,quick
24,0.0,276,0.7302967429669587,0.0,4.584962500721156,191.65972222222226,merge
47,1.0,0,0.6453646968177726,0.0,5.55458885167764,815.2286102308738,insertion
27,0.5,177,0.6924573079656611,0.0,4.754887502163471,1290.5871056241429,quick
688,0.5080058224163028,120326,0.6940497571536662,0.1875,6.938293662678313,1579.8068466062737,quick
426,0.8352941176470589,8254,1.9952713992544628,0.0,8.734709620225807,60889.00154841411,quick
117,0.8362068965517241,555,1.796428072041348,0.0,6.8703647195833835,5351.802761341222,insertion
18,1.0,0,0.7705517499617663,0.0,4.169925001442312,120.98765432098766,insertion
1794,0.4974902398215282,812200,0.722775456562766,0.0,10.808964174919577,6882869.618974248,quick
31,0.5666666666666667,241,0.6844815339974963,0.0,4.954196310386877,2012.786680541103,quick
125,0.8629032258064516,860,2.021739632759448,0.0,6.965784284662096,5148.646656000001,insertion
1763,0.5141884222474461,757264,0.7259724927918507,0.0,10.783816759320244,6279169.548660964,quick
30,0.0,435,0.7004373602638873,0.0,4.906890595608519,201.2888888888889,merge
152,0.4966887417218543,5756,0.6888294616866366,0.0,7.247927513443566,48614.889889196675,quick
29,0.0,406,0.6389710660342521,0.0,4.857980995127571,261.2009512485136,merge
26,0.64,122,0.65370913983971,0.19230769230769232,2.1738787769214394,1.408284023668639,insertion
1492,0.5036887994634474,557751,0.7595022692882489,0.26072386058981234,9.325776816059115,60194.83007631407,quick
863,0.0,371953,0.7179056842622894,0.0,9.753216749178838,243401.7826037335,merge
162,1.0,0,0.6982675986067054,0.0,7.339850002884606,8267.891632373114,insertion
50,0.0,1225,0.6331609288671285,0.0,5.643856189774728,913.4100000000002,merge
1289,0.4968944099378882,408094,0.7497449524157848,0.273855702094647,9.172894623027972,48171.63947009999,quick
50,0.5306122448979592,767,0.8246937561584678,0.0,5.643856189774728,5488.6,quick
1004,0.0,503506,0.6971459714003759,0.0,9.97154355395094,348603.58201754733,merge
18,0.0,153,0.9447635281125301,0.0,4.169925001442312,110.46913580246914,heap
320,0.5329153605015674,22760,0.6689799266871401,0.2,5.879154660589398,336.9896484375,quick
16,0.6,51,0.5843521116540613,0.0,4.0,424.609375,insertion
871,0.0,378885,0.7599909251556662,0.0,9.766528908598897,246223.1707065661,merge
1306,0.8329501915708812,94298,1.8421008624510609,0.0,10.350939181546464,573751.246828749,merge
28,0.6296296296296297,180,0.8430562261734723,0.17857142857142858,2.2813172094432983,1.6670918367346939,quick
190,0.5132275132275133,8633,0.7319061171586185,0.17894736842105263,5.069853228955747,130.42315789473685,quick
1435,0.5139470013947002,507413,0.7211395827266315,0.0,10.486835021562936,4207179.386966456,quick
454,0.49448123620309054,50363,0.7363695884921125,0.2709251101321586,7.614679709909317,5604.692445030954,quick
18,0.5294117647058824,76,0.6939262133586085,0.0,4.169925001442312,430.47222222222223,insertion
18,1.0,0,0.8401680499967218,0.0,4.169925001442312,112.66666666666667,insertion
32,1.0,0,0.6475761254789452,0.0,5.0,370.421875,insertion
228,0.5154185022026432,11689,0.7098501794433582,0.18421052631578946,5.300366247207558,168.648257156048,quick
38,0.5135135135135135,359,0.8431606509199424,0.0,5.247927513443589,2752.6156509695293,quick
1715,0.838389731621937,166915,1.89313518299191,0.0,10.743992861059825,972094.6331239535,merge
230,1.0,0,0.6603754396724133,0.0,7.845490050944362,16820.187221172026,insertion
673,0.4851190476190476,118153,0.8145548510478795,0.26448736998514116,8.183689275972537,13152.573392297689,quick
30,0.0,435,0.60469080459109,0.0,4.906890595608519,274.3155555555556,merge
27,0.0,351,0.8771085974487305,0.0,4.754887502163471,295.4513031550068,merge
430,0.8368298368298368,13047,1.871092827857319,0.0,8.748192849589493,60949.65398053002,merge
1678,0.8360166964818128,156557,1.9097781265835154,0.0,10.71252700044011,935269.4236853283,merge
26,0.44,181,0.6617919101044079,0.0,4.70043971814109,1456.7869822485206,quick
49,0.0,1176,0.7667474817107577,0.0,5.614709844115208,789.6759683465223,merge
515,0.4766536964980545,68526,0.7068255480754422,0.19611650485436893,6.539815116360101,873.7536582147234,quick
1110,1.0,0,0.7040686696505498,0.0,10.11634396123743,417891.0659849038,merge
536,1.0,0,0.6634658359310323,0.0,9.066089190457795,92577.36661491981,merge
1625,0.5018472906403941,665128,0.7038876223805766,0.18769230769230769,8.174117433393212,8545.80692071006,quick
182,0.8342541436464088,1937,1.9725301787185059,0.0,7.507794640198715,11428.477267238257,insertion
1603,0.5,646542,0.7536081256313863,0.26824703680598877,9.424950396341368,71609.41896296285,quick
373,0.8225806451612904,10433,1.605545513568798,0.0,8.54303182025527,45996.600464317286,merge
291,1.0,0,0.6934587560856735,0.0,8.184875342908283,28660.852328149173,insertion
1937,0.4994834710743802,950689,0.7044444875759596,0.19256582343830667,8.446019682728252,11999.945396670388,quick
1847,0.0,1704781,0.7043226181181624,0.0,10.850968150982332,1136701.0090305794,merge
1196,0.49456066945606697,352840,0.7352175650329617,0.1948160535117057,7.763248141968108,4920.173040570017,quick
28,0.5185185185185185,176,0.7680338744703338,0.17857142857142858,2.2973308171471074,2.137755102040816,quick
30,0.5172413793103449,199,0.7027776918423089,0.2,3.466247897312731,13.805555555555555,quick
27,0.4230769230769231,177,0.6658984151197976,0.0,4.754887502163471,1135.2455418381342,quick
473,0.5084745762711864,54399,0.716953364236457,0.19027484143763213,6.39970215631822,742.3652096956587,quick
28,0.0,378,0.699895735152559,0.0,4.807354922057606,277.66709183673464,merge
344,0.4839650145772595,31645,0.7185584651083757,0.0,8.426264754702101,241876.41235127093,quick
877,0.839041095890411,44681,1.8760601118885323,0.0,9.776433032444729,253954.92219380627,merge
1812,0.5052457205963556,822122,0.7087363988382259,0.0,10.823367240046064,6887159.5853459155,quick
1123,0.4919786096256685,311885,0.7380899068863948,0.2769367764915405,8.921841123061757,34401.73450773078,quick
362,0.8282548476454293,7698,1.8218687887038938,0.0,8.499845887083191,40979.15823692805,merge
179,0.5,7521,0.7636534036237939,0.2849162011173184,6.25117634178137,768.5825660872008,quick
1677,0.49105011933174225,697565,0.703259659623391,0.0,10.71166697356475,5891856.737903709,quick
38,0.0,703,0.6316009441699869,0.0,5.247927513443589,456.8372576177286,merge
27,0.8461538461538461,26,1.0573868851985404,0.0,4.754887502163471,210.37311385459532,insertion
303,1.0,0,0.7586679521354496,0.0,8.243173983472953,31527.472099685212,insertion
92,0.8351648351648352,711,1.5507363771894092,0.0,6.523561956057027,2711.4474243856334,insertion
14,1.0,0,0.8086075396583361,0.0,3.8073549220576055,63.97959183673469,insertion
1365,0.0,930930,0.7255555773937012,0.0,10.414685235807129,636602.2871773404,merge
34,0.0,561,0.4714045205441055,0.0,5.087462841250338,414.5328719723183,merge
1763,1.0,0,0.7333372992633979,0.0,10.783816759320244,1051886.6364351488,merge
33,0.84375,49,1.322090177416135,0.0,5.044394119358456,341.51147842056935,insertion
361,0.5194444444444445,32683,0.7064337105049149,0.0,8.495855026887199,267715.00229433476,quick
1146,0.0,656085,0.6804909272855155,0.0,10.16239132875682,447520.52645364864,merge
1372,0.8358862144420132,99773,1.9472741549502401,0.0,10.422064766172836,617933.1476271579,quick
1024,0.0,523776,0.722520422324715,0.0,10.0,335242.4974889755,merge
439,0.8447488584474886,11695,1.8761306587251703,0.0,8.77807712953529,66556.10791766336,merge
224,0.0,24976,0.6662928694627167,0.0,7.807354922057568,16021.735889668369,merge
26,0.52,155,0.756160484423097,0.23076923076923078,3.426616045880947,13.538461538461538,quick
230,0.0,26335,0.672283470754873,0.0,7.845490050944362,17610.181947069945,merge
14,0.5384615384615384,35,0.44574797260249616,0.2857142857142857,3.039148671903071,5.693877551020408,insertion
160,0.49056603773584906,7541,0.7110588231010194,0.0,7.321928094887368,50992.5121484375,quick
17,0.4375,63,0.6255432419536441,0.35294117647058826,2.7045348998193433,4.470588235294118,insertion
977,0.5081967213114754,243800,0.7402964626874843,0.28147389969293757,8.689020920057736,25670.523992461203,quick
627,1.0,0,0.7216417204140656,0.0,9.292321632802171,130152.4913552549,merge
1593,0.4849246231155779,640981,0.7205813967102781,0.0,10.637530551525145,5387666.6752502015,quick
20,1.0,0,0.6069769783633954,0.0,4.321928094887363,123.32749999999999,insertion
338,0.0,56953,0.6814629050287823,0.0,8.400879436282148,36378.986108679666,merge
15,0.8571428571428571,9,0.9013878186406503,0.0,3.906890595608518,62.248888888888885,insertion
14,0.8461538461538461,7,0.8204126539372638,0.0,3.8073549220576055,55.107142857142854,insertion
1650,0.5069739235900546,689366,0.7365521981506119,0.26545454545454544,9.47059422930519,73815.84739357208,quick
29,0.6071428571428571,191,0.64761684548686,0.0,4.857980995127571,1689.3174791914391,quick
57,1.0,0,0.6141343048128427,0.0,5.832890014164737,1125.5001538935057,insertion
1490,0.0,1109305,0.7082934781024282,0.0,10.541096615349757,746193.5617566778,merge
289,0.5173611111111112,19390,0.708718493126706,0.0,8.174925682500657,181220.57396343432,quick
287,0.493006993006993,19513,0.6898191672881608,0.0,8.164906926675652,180588.1577292428,quick
29,0.0,406,0.8218101363081347,0.0,4.857980995127571,302.89179548156955,merge
40,0.48717948717948717,342,0.7531935883451718,0.275,4.153701696057348,37.799375,quick
26,0.64,126,0.667516464787249,0.19230769230769232,2.2076418753282696,1.5562130177514792,insertion
18,0.8823529411764706,3,0.6248456596606002,0.0,4.169925001442312,100.02777777777777,insertion
44,0.4418604651162791,556,0.7425442598124155,0.0,5.4594316186372955,4803.5351239669435,quick
1067,0.49530956848030017,283936,0.7426146998747282,0.26710402999062793,8.922442318049013,34379.11056321141,quick
31,0.5666666666666667,177,0.659506617954528,0.1935483870967742,2.533694296204379,2.6243496357960456,insertion
46,0.4666666666666667,498,0.60915847261068,0.0,5.5235619560570095,4137.639413988657,quick
1014,0.0,513591,0.6972452028003195,0.0,9.985841937003348,347438.93228139385,merge
39,1.0,0,0.6864013563610529,0.0,5.285402218862247,491.58316896778445,insertion
47,0.5,487,0.6377868964880404,0.0,5.55458885167764,4126.244454504302,quick
42,1.0,0,0.5998985116417127,0.0,5.3923174227787625,555.0232426303855,insertion
139,0.5289855072463768,4927,0.7056889350351336,0.0,7.118941072723523,39342.19626313338,quick
13,0.75,17,0.829156196966983,0.23076923076923078,2.038159681645953,2.3076923076923075,insertion
138,0.5182481751824818,4644,0.6656185196029246,0.0,7.108524456778167,38796.12791430372,quick
124,0.8130081300813008,1138,1.5429157967651217,0.0,6.954196310386861,5627.7171566077,insertion
291,0.4896551724137931,21269,0.6802955278200896,0.0,8.184875342908283,179755.7064748881,quick
1768,0.0,1562028,0.7259740919831082,0.0,10.787902559391798,1051643.0553479658,merge
1128,1.0,0,0.6979498431415111,0.0,10.13955135239862,426700.4305484822,merge
50,0.8163265306122449,131,1.9935018306561527,0.0,5.643856189774728,903.7636000000001,insertion
86,0.43529411764705883,1772,0.7530646967727859,0.0,6.426264754702099,13799.471606273662,quick
42,0.4878048780487805,431,0.6440537271124623,0.23809523809523808,4.08686691269994,32.419501133786845,quick
193,0.0,18528,0.6884463180665396,0.0,7.592457037268058,11720.264060780155,merge
148,1.0,0,0.7323216753075092,0.0,7.209453365628947,7053.679099707817,insertion
42,1.0,0,0.6849082247268088,0.0,5.3923174227787625,496.156462585034,insertion
